🕘️更新时间,#genre#
江西卫视,https://migu.188766.xyz/?migutoken=01da5be44584dffc0bd10cd395016729&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy$订阅源
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$订阅源
江西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182287/main.m3u8?stbid=$订阅源
江西卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001034/index.m3u8$订阅源
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227475/index.m3u8$订阅源
江西卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236212/index.m3u8$订阅源
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226726/1.m3u8$订阅源
江西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8$订阅源
陕西卫视,https://migu.188766.xyz/?migutoken=b07edbe8e8d0bec7bf1cfecafc51248c&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy$订阅源
陕西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226892/index.m3u8$订阅源
陕西卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236370/index.m3u8$订阅源
陕西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182270/main.m3u8?stbid=$订阅源
陕西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226707/1.m3u8$订阅源
陕西卫视,http://k.061899.xyz/k.php?id=sxws$订阅源
陕西卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001067/index.m3u8$订阅源
陕西卫视,http://ott.mobaibox.com/PLTV/3/224/3221227583/index.m3u8$订阅源
河南卫视,https://migu.188766.xyz/?migutoken=f17a0f62f1dc795cff18d83f3b9994bc&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&type=yy$订阅源
河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8$订阅源
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$订阅源
河南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182260/main.m3u8?stbid=$订阅源
河南卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001222/index.m3u8$订阅源
河南卫视,http://k.061899.xyz/k.php?id=hnws$订阅源
河南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228221/index.m3u8$订阅源
河南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226687/1.m3u8$订阅源
吉林卫视,https://migu.188766.xyz/?migutoken=c98da3686e21d6f58a0f353fd01a45c0&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy$订阅源
吉林卫视,http://ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8$订阅源
吉林卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226671/1.m3u8$订阅源
吉林卫视,http://k.061899.xyz/k.php?id=jlws$订阅源
吉林卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000057000000208223/main.m3u8?stbid=$订阅源
吉林卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001225/index.m3u8$订阅源
吉林卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236268/index.m3u8$订阅源
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226159/index.m3u8$订阅源
宁夏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226154/index.m3u8$订阅源
宁夏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226691/1.m3u8$订阅源
宁夏卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182273/main.m3u8?stbid=$订阅源
宁夏卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001074/index.m3u8$订阅源
宁夏卫视,http://k.061899.xyz/k.php?id=nxws$订阅源
宁夏卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236209/index.m3u8$订阅源
宁夏卫视,https://migu.188766.xyz/?migutoken=598ea98c0f669f11cb4eed5930046a37&id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&type=yy$订阅源
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-1.m3u8$[HD]宁夏卫视
青海卫视,https://migu.188766.xyz/?migutoken=dc2af497e779e552e80c2f4bf85b04e8&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy$订阅源
青海卫视,http://lu.wqwqwq.sbs/itv/1000000002000013359.m3u8?cdn=ystenlive$订阅源
青海卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226889/index.m3u8$订阅源
青海卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000090000000215609/main.m3u8?stbid=$订阅源
青海卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001450/index.m3u8$订阅源
青海卫视,http://k.061899.xyz/k.php?id=qhws$订阅源
青海卫视,http://ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8$订阅源
青海卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236252/index.m3u8$订阅源
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8$订阅源
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-25.m3u8$订阅源
山西卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236264/index.m3u8$订阅源
山西卫视,http://k.061899.xyz/k.php?id=sxiws$订阅源
山西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182271/main.m3u8?stbid=$订阅源
山西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226704/1.m3u8$订阅源
山西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226778/index.m3u8$订阅源
山西卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001070/index.m3u8$订阅源
云南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215606/main.m3u8?stbid=$订阅源
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8$订阅源
云南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227356/index.m3u8$订阅源
云南卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001223/index.m3u8$订阅源
云南卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236234/index.m3u8$订阅源
云南卫视,http://k.061899.xyz/k.php?id=ynws$订阅源
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226151/index.m3u8$订阅源

💓AKTV🚀📶,#genre#
翡翠剧集,http://cdn6.veryfast.filegear-sg.me/live/tvbd/stream.m3u8$订阅源
凤凰卫视中文,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd$订阅源
龙华电影,https://hls-gateway.vpstv.net/streams/476300.m3u8$订阅源
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8$订阅源
龙华电影,https://stream1.freetv.fun/long-hua-dian-ying-5.m3u8$订阅源
龙华戏剧,https://hls-gateway.vpstv.net/streams/476293.m3u8$订阅源
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8$订阅源
龙华戏剧,https://t.freetv.fun/live/long-hua-xi-ju-1.m3u8$[HD]龙华戏剧
Channel 8,https://hls-gateway.vpstv.net/streams/477032.m3u8$订阅源
Channel 8,http://cdn6.163189.xyz/163189/ch8$订阅源
TVB Plus,https://mgev.188766.xyz/?migutoken=6bf743d282ca7d750e1b1bedcb440a28&id=hk_tvbp&type=dy$订阅源
TVB Plus,https://stream1.freetv.fun/tvb-j2-1.m3u8$订阅源
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2$订阅源
TVB Plus,http://r.jdshipin.com/Nr5jq$订阅源
tvN,https://hls-gateway.vpstv.net/streams/709507.m3u8$订阅源
明珠,https://mgev.188766.xyz/?migutoken=07deb5af02e5ea50760cf710d447e237&id=hk_mzt&type=dy$订阅源
明珠,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8$订阅源
明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$订阅源
明珠,https://t.freetv.fun/live/ming-zhu-1.m3u8$订阅源
明珠,https://hls-gateway.vpstv.net/streams/476936.m3u8$订阅源
明珠,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn$订阅源
明珠,http://r.jdshipin.com/ZQ4kN$订阅源
明珠,https://mytv.cdn.loc.cc/o12.php?id=mzt$订阅源
无线新闻,https://mgev.188766.xyz/?migutoken=7c3a9aa1251f7a0b2a772807a0099cf1&id=hk_wxxw&type=dy$订阅源
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源
无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源
无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw$订阅源
无线新闻,https://hls-gateway.vpstv.net/streams/476926.m3u8$订阅源
无线新闻,http://r.jdshipin.com/CkuBd$订阅源
无线新闻,http://hls.168.us.kg/u/83/master.m3u8$订阅源
无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$订阅源
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya$订阅源
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8$订阅源
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://smart.pendy.dpdns.org/Smart.php?id=meiyamovie_twn$订阅源
美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-1.m3u8$订阅源
翡翠,https://mgev.188766.xyz/?migutoken=d5022dbd413c8359d2209dde0c2ee02a&id=hk_fct&type=dy$订阅源
翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f$订阅源
翡翠,http://r.jdshipin.com/GeWKr?id=fct720$订阅源
翡翠,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbjade$订阅源
翡翠,https://mytv.cdn.loc.cc/o12.php?id=fct$订阅源
翡翠,https://t.freetv.fun/live/fei-cui-11.php$订阅源
翡翠,https://stream1.freetv.fun/fei-cui-2.ctv$订阅源
翡翠,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8$订阅源
凤凰卫视资讯,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd$订阅源
凤凰卫视香港,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn$订阅源
HBO,https://stream1.freetv.fun/hbo-11.m3u8$订阅源
HBO,https://smart.pendy.dpdns.org/Smart.php?id=Hbo$订阅源
HBO,https://hls-gateway.vpstv.net/streams/476278.m3u8$订阅源
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$订阅源
VIUTV,http://hls.168.us.kg/u/99/master.m3u8$订阅源
东森洋片,https://stream1.freetv.fun/dong-sen-yang-pian-3.m3u8$订阅源
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8$订阅源
东森洋片,https://live.catvod.com/live.php?id=ettvwestern&token=26c45d6636a1192c92dd36198e022f2af4d26b0204f907d6765bdfafcf964f04%3A1761182302%3ANTIuMjM0LjQzLjE3Nw%3D%3D$订阅源
东森洋片,http://live.catvod.com/smart.php?id=ettvwestern$订阅源
东森洋片,https://smt.858.qzz.io/Smart.php?id=ettvwestern$订阅源
东森洋片,https://smt.go-iptv.ggff.net/smart.php?id=ettvwestern&token=Goiptv$订阅源
东森洋片,http://php.666230.xyz/smt.php?id=ettvwestern$订阅源
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8$订阅源
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv$订阅源
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport$订阅源
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8$订阅源
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$订阅源
纬来体育,http://php.666230.xyz/smt.php?id=videolandsport$订阅源
纬来体育,https://tv.iill.top/x/wlty$订阅源
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8$订阅源
CNA,https://hls-gateway.vpstv.net/streams/709497.m3u8$订阅源
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8$订阅源
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv$订阅源
民视第一,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv003$订阅源
TVBS新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072$订阅源
中天新闻,https://hls-gateway.vpstv.net/streams/477695.m3u8$订阅源
中天新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009$订阅源
东森新闻,https://hls-gateway.vpstv.net/streams/476998.m3u8$订阅源
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv$订阅源
东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen.m3u8$[HD]东森新闻
东森新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv152$订阅源

💓港澳台📶,#genre#
TVB无线新闻,https://mgev.188766.xyz/?migutoken=7c3a9aa1251f7a0b2a772807a0099cf1&id=hk_wxxw&type=dy$订阅源
TVB无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源
TVB无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源
TVB无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw$订阅源
TVB无线新闻,https://hls-gateway.vpstv.net/streams/476926.m3u8$订阅源
TVB无线新闻,http://r.jdshipin.com/CkuBd$订阅源
TVB无线新闻,http://hls.168.us.kg/u/83/master.m3u8$订阅源
TVB无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$订阅源
TVB娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment$订阅源
TVBJ1,http://cdn6.veryfast.filegear-sg.me/live/j1/stream.m3u8$订阅源
TVBJ1,https://amg01868-amg01868c5-tvbanywhere-us-4493.playouts.now.amagi.tv/playlist/amg01868-tvbusa-tvbj1-tvbanywhereus/playlist.m3u8$订阅源
TVBJ1,https://hls-gateway.vpstv.net/streams/709490.m3u8$订阅源
TVBJ1,https://6.cdn.loc.cc/163189.php?id=j1$订阅源
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8$订阅源
TVBJ1,https://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8$订阅源
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1$订阅源
TVBJ1,http://cdn3.163189.xyz/live/j1/stream.m3u8$订阅源
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya$订阅源
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8$订阅源
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://smart.pendy.dpdns.org/Smart.php?id=meiyamovie_twn$订阅源
美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-1.m3u8$订阅源
HOY76,http://hls.168.us.kg/u/76/master.m3u8$订阅源
HOY76,https://hls-gateway.vpstv.net/streams/709270.m3u8$订阅源
HOY78,http://hls.168.us.kg/u/78/master.m3u8$订阅源
HOY78,http://api.kkitv.itv888.vip:8080/streams/o6fp2zqodp/index.m3u8$订阅源
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8$订阅源
凤凰中文,https://mgev.188766.xyz/?migutoken=a8593d75e0aa0dc4951e93da959bffab&id=hk_fhzw&type=dy$订阅源
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源
凤凰中文,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd$订阅源
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$订阅源
凤凰中文,http://r.jdshipin.com/cCCzW$订阅源
凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd$订阅源
凤凰中文,http://cdn6.163189.xyz/163189/fhzw$订阅源
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8$订阅源
天映经典,https://stream1.freetv.fun/tian-ying-jing-dian-5.m3u8$订阅源
天映经典,https://migu.188766.xyz/?migutoken=3637f4ae3861b554c9b368728cc8b391&id=Celestial2&type=dy$订阅源
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2$订阅源
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8$订阅源
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv$订阅源
天映经典,http://tl.061833.xyz/tl/null-1$订阅源
天映经典,http://frus7.jdiptv.cc/live/xgtyjdgy.m3u8kdstime=1743869071&kdssign=3f092afa312e4f7baae83a964e07bf1a$订阅源
天映经典,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial2$订阅源
凤凰资讯,https://mgev.188766.xyz/?migutoken=756f5118524370d4aedbb87fc2ff6ec3&id=hk_fhzx&type=dy$订阅源
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd$订阅源
凤凰资讯,https://smart.pendy.dpdns.org/Smart.php?id=phoenixinfo_hd$订阅源
凤凰资讯,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd$订阅源
凤凰资讯,https://hls-gateway.vpstv.net/streams/476958.m3u8$订阅源
凤凰资讯,http://r.jdshipin.com/0Rp07$订阅源
凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd$订阅源
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8$订阅源
ROCK Action,https://hls-gateway.vpstv.net/streams/709551.m3u8$订阅源
Nick Jr,https://hls-gateway.vpstv.net/streams/605088.m3u8$订阅源
AXN,https://stream1.freetv.fun/axn-4.m3u8$订阅源
AXN,https://hls-gateway.vpstv.net/streams/709502.m3u8$订阅源
AXN,http://tl.061833.xyz/tl/axn$订阅源
凤凰香港,https://mgev.188766.xyz/?migutoken=db21666235225e20cb7c32d906f84c47&id=hk_fhhk&type=dy$订阅源
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$订阅源
凤凰香港,https://smart.pendy.dpdns.org/Smart.php?id=hkphoenix_twn$订阅源
凤凰香港,https://cdn9.163189.xyz/smt3.1.1.php?id=hkphoenix_twn$订阅源
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8$订阅源
凤凰香港,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn$订阅源
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$订阅源
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8$订阅源
环球电视,https://t.freetv.fun/live/huan-qiu-dian-shi.m3u8$订阅源
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$订阅源
凤凰卫视,https://smart.pendy.dpdns.org/Smart.php?id=phoenixtv_hd$订阅源
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源
凤凰卫视,https://t.freetv.fun/live/feng-huang-wei-shi-1.m3u8$[HD]凤凰卫视
澳门Mac,http://php.jdshipin.com/PLTV/iptv.php?id=as$订阅源
澳门卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=as$订阅源
澳视葡文,https://fenghuang.tv12.xyz/182.m3u8$订阅源
澳视体育,https://fenghuang.tv12.xyz/184.m3u8$订阅源
澳视资讯,https://fenghuang.tv12.xyz/185.m3u8$订阅源
澳视综艺,https://fenghuang.tv12.xyz/186.m3u8$订阅源
天映,https://stream1.freetv.fun/tian-ying-1.m3u8$订阅源
天映,http://php.jdshipin.com:8880/smt.php?id=Celestial$订阅源
天映,https://smt.858.qzz.io/Smart.php?id=Celestialindo$订阅源
天映,https://smt.go-iptv.ggff.net/smart.php?id=Celestialindo&token=Goiptv$订阅源
天映,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial$订阅源
天映,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Celestial$订阅源
天映,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial$订阅源
天映,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial$订阅源
astro-QJ,http://php.jdshipin.com/smt.php?id=Quanjia$订阅源
astroAec,http://php.jdshipin.com/smt.php?id=AEC$订阅源
astroAod,http://php.jdshipin.com/smt.php?id=Aodhd$订阅源
astro欢喜,http://php.jdshipin.com/smt.php?id=Huahee$订阅源
astro爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi$订阅源
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8$订阅源
莲花卫视,https://fenghuang.tv12.xyz/187.m3u8$订阅源
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8$订阅源

💓台湾台📶,#genre#
台视,https://stream1.freetv.fun/tai-shi-6.m3u8$订阅源
台视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv066$订阅源
台视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv066$订阅源
台视,https://hls-gateway.vpstv.net/streams/476982.m3u8$订阅源
台视,https://t.freetv.fun/live/tai-shi-11.m3u8$订阅源
台视,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv066$订阅源
台视新闻,https://hls-gateway.vpstv.net/streams/476268.m3u8$订阅源
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8$订阅源
台视综合,http://php.666230.xyz/smt.php?id=ttvzhonghe$订阅源
台视综合,https://smart.pendy.dpdns.org/Smart.php?id=ttvzhonghe$订阅源
台视综合,https://hls-gateway.vpstv.net/streams/708885.m3u8$订阅源
中视,https://stream1.freetv.fun/zhong-shi-6.m3u8$订阅源
中视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv040$订阅源
中视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv040$订阅源
中视,https://smart.pendy.dpdns.org/Smart.php?id=zhongshihd_twn$订阅源
中视,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv040$订阅源
中视,https://hls-gateway.vpstv.net/streams/476983.m3u8$订阅源
中视,https://t.freetv.fun/live/zhong-shi-12.m3u8$订阅源
中视新闻,https://hls-gateway.vpstv.net/streams/476269.m3u8$订阅源
中视新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv074$订阅源
中视经典,https://hls-gateway.vpstv.net/streams/476362.m3u8$订阅源
中视经典,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv080$订阅源
华视,https://stream1.freetv.fun/hua-shi-4.m3u8$订阅源
华视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv041$订阅源
华视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv041$订阅源
华视,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv041$订阅源
